Severity,Date/Time,Latitude,Longitude,City,State,Number,Street,Description
2,2020-10-20 14:46:06,46.2348,-102.871,Reeder,ND,,17th Ave NW,Incident on ND-22 NB near MP 26 Expect delays.
2,2020-10-20 16:32:48,46.9527,-100.2868,Sterling,ND,13699, Highway 14,Incident on ND-14 near MP 9 Expect delays.
2,2020-12-09 01:57:10.000000000,46.3694,-97.66,Lisbon,ND,7203, Highway 32,Incident on ND-32 NB near MP 32 Expect delays.
2,2020-12-11 20:27:58.000000000,46.8619,-102.0491,Hebron,ND,,I-94 E,Incident on I-94 EB near MP 103 Expect delays.
2,2020-11-18 03:11:01,46.8473,-96.8481,Fargo,ND,,I-94 E,Incident on I-94 EB near MP 350 Expect delays.
2,2020-10-15 17:22:48.000000000,48.2013,-97.1889,Minto,ND,,I-29 N,Incident on I-29 NB near MP 162 Expect delays.
2,2020-12-20 21:37:34,46.8842,-99.2412,Medina,ND,,I-94 W,Incident on I-94 WB near MP 231 Expect delays.
2,2020-12-30 19:35:05,46.876,-96.8409,Fargo,ND,,I-29 S,Incident on I-29 SB near MP 65 Expect delays.
2,2020-12-21 13:17:45,47.4576,-99.4367,Sykeston,ND,298, 52nd Ave NE,Incident on US-52 EB near MP 208 Expect delays.
2,2020-12-08 15:02:03,48.3417,-103.0144,Tioga,ND,,Highway 2,Incident on US-2 EB near MP 61 Expect delays.
2,2020-12-07 02:46:39,46.2491,-99.9283,Linton,ND,2138, State Highway 13,Incident on ND-13 EB near MP 215 Expect delays.
2,2018-02-07 14:51:42,46.862,-101.7125,Glen Ullin,ND,,I-94 W,At 60th Ave/Exit 113 - Accident. Roadway reduced to 1 lane. repairs in progress.
2,2020-12-12 19:23:13,47.2333,-102.7708,Manning,ND,1295, Highway 22,Incident on ND-22 NB near MP 96 Expect delays.
2,2020-12-30 19:35:05,46.876,-96.8409,Fargo,ND,,I-29 S,Incident on I-29 SB near MP 65 Expect delays.
2,2020-11-06 23:20:22,46.9192,-97.7453,Oriska,ND,,I-94 E,Incident on I-94 EB near MP 307 Expect delays.
2,2020-11-19 00:41:58,47.7448,-98.1397,McVille,ND,11400, 23rd St NE,Incident on ND-15 EB near MP 83 Expect delays.
2,2020-12-15 13:38:55,47.9495,-104.0283,Cartwright,ND,,ND-58,Incident on ND-58 NB near MP 7 Expect delays.
2,2020-12-21 03:27:38,47.4872,-100.7373,Mercer,ND,700, Highway 200 NW,Incident on ND-200 EB near MP 213 Expect delays.
2,2020-11-26 03:08:38,47.4007,-103.2477,Grassy Butte,ND,,Highway 85 N,Incident on US-85 NB near MP 113 Expect delays.
2,2020-12-12 21:48:15,47.2368,-102.7708,Manning,ND,1255, Highway 22,Incident on ND-22 NB near MP 96 Expect delays.
2,2020-12-21 01:27:37,47.0532,-96.9416,Argusville,ND,,I-29 N,Incident on I-29 NB near MP 80 Expect delays.
2,2017-12-27 05:41:47,48.5813,-102.0043,Kenmare,ND,45365,Highway 52 N,Accident on County Hwy-4 352nd Ave near US-52.
2,2020-12-30 01:44:53,46.874,-97.2062,Mapleton,ND,,I-94 E,Incident on I-94 EB near MP 332 Expect delays.
2,2020-11-25 01:11:00,46.8842,-96.8398,Fargo,ND,,I-29 S,Stationary traffic on US-81 S - I-29 S from 12th Ave/Exit 66 (I-29) to 13th Ave/38th St/Exit 64 (I-29) due to accident.
2,2020-12-29 08:09:43,47.7953,-102.763,Mandaree,ND,10101, Highway 73,Incident on ND-73 EB near MP 9 Expect delays.
2,2020-12-30 02:59:54,46.8473,-96.8402,Fargo,ND,,I-94 E,Incident on I-94 EB near MP 350 Expect delays.
2,2020-10-26 14:51:43,47.8018,-103.3557,Watford City,ND,,2nd Ave SW,Incident on US-85 NB near MP 145 Expect delays.
2,2020-10-20 14:33:00,47.8051,-103.5434,Alexander,ND,,Highway 85 N,Stationary traffic on US-85 from ND-23 Alt/Main St (US-85) to ND-68 (US-85) due to accident.
2,2020-10-20 16:06:33,47.8385,-102.7222,New Town,ND,2898, Highway 22,Incident on ND-22 NB near MP 146 Expect delays.
2,2020-12-30 01:29:53,46.9374,-96.8521,Fargo,ND,,I-29 N,Incident on I-29 NB near MP 70 Expect delays.
2,2020-10-12 15:33:58,46.8363,-100.3629,Sterling,ND,,I-94 E,Incident on I-94 EB near MP 182 Expect delays.
2,2020-10-22 16:19:30.000000000,46.9068,-98.2335,Sanborn,ND,,I-94 W,Slow traffic on I-94 from CR-11/Exit 281 (I-94) to CR-7/Exit 276 (I-94) due to accident.
2,2020-12-30 21:40:06,46.8316,-100.7776,Bismarck,ND,,I-94 W,Incident on I-94 WB near MP 159 Expect delays.
2,2020-12-28 19:49:36,48.3276,-101.8144,Berthold,ND,25877, 86th Ave NW,Incident on US-2 EB near MP 117 Expect delays.
2,2020-12-15 20:48:59.000000000,47.1887,-100.877,Wilton,ND,,Highway 83,Incident on US-83 NB near MP 117 Expect delays.
2,2020-10-10 07:10:04,47.0478,-96.938,Argusville,ND,,I-29 S,Incident on I-29 SB near MP 77 Expect delays.
2,2020-12-02 00:35:14.000000000,46.8436,-100.9025,Mandan,ND,,I-94 E,Incident on I-94 EB near MP 153 Expect delays.
2,2020-12-29 21:39:50,48.1294,-98.8988,Devils Lake,ND,7996, Highway 2,Incident on US-2 EB near MP 267 Expect delays.
2,2020-12-03 00:05:30,48.2398,-101.0795,Surrey,ND,13422, Highway 2 E,Incident on US-2 EB near MP 157 Expect delays.
2,2020-11-26 04:07:30,46.8911,-99.0686,Cleveland,ND,,I-94 E,Slow traffic on I-94 E from CR-67/Euclid Ave/5th St/Exit 238 (I-94) to 67 1/2 Ave/I-94 Service Rd (I-94) due to accident.
2,2020-11-16 15:10:36,46.7209,-100.2903,Moffit,ND,7601, Highway 83,Incident on US-83 NB near MP 59 Expect delays.
2,2020-12-30 13:32:30.000000000,46.8475,-96.8619,Fargo,ND,,45th St S,Slow traffic on I-94 E - US-52 E from CR-17/Exit 346 (I-94) to I-29/Exit 349 (I-94) due to accident.
2,2020-10-20 07:10:00,46.9424,-103.8237,Sentinel Butte,ND,,I-94 E,Slow traffic on I-94 from CR-1711/Exit 10 (I-94) to Buffalo Gap Campground/Exit 18 (I-94) due to accident.
